,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
0,0.3432621952341274,0.34746812774467767,0.3513922207842443,0.32023972627191677,0.2493624078147901,0.2406726380879653,0.2639545573580082,0.25034082007328134,0.243683741170373,0.2436803283939971,0.2100219434311815,0.21467245146745914,0.20449148530706673,0.222060665080275,0.21250663183358015,0.20552166589581547,0.21066371330273567,0.20360206403597653,0.20570517382659315,0.2139279749869393,0.2116953998147686,0.210772009116171,0.20828492269887425,0.20842512638207536,0.21205871813329144,0.20620926184227645,0.21897109653693375,0.20166079558787547,0.2011126334511996,0.2104948687441847,0.1991857337063232,0.20969974417324935,0.21594111505009744,0.2163182752701445,0.21109669627225097,0.21927287627679495,0.21431328834807578,0.20869423871048176,0.20161315629185217,0.2097236993887127,0.21888249385560088,0.20621211751338167,0.20789919673724588,0.20441035328111168,0.20844996635354712,0.20865302183135778,0.20373676759167833,0.21400553948558945,0.20960296778406487,0.20962118482673195,0.2070385788205709,0.21158307109841815,0.20583429301223036,0.21954536012926187,0.20624258483478553,0.21271268409274063,0.20080535932832225,0.20321737906399698
1,0.346929922125512,0.33494904662585145,0.35414024580201325,0.35453943455984366,0.25950363507072266,0.24967058974822795,0.2558807137036738,0.2597216113593436,0.25402831140579424,0.24561988924313102,0.21488376647578644,0.21523148796156188,0.21272692812796373,0.22303754125385844,0.21605559979544,0.2089233681867697,0.20852645107070844,0.2052527523688085,0.22237118070399287,0.20501823625138893,0.20871598926944165,0.2095490464708192,0.21589837615080856,0.21134688838420854,0.2061905404021525,0.21388985743023486,0.2071525069605686,0.2161738273196559,0.21843352127352508,0.21081787579316164,0.21501187384018128,0.2121985521837474,0.2036212459123853,0.2077057021931172,0.207220425391636,0.21298570720973614,0.204549824416146,0.205738801165953,0.2232665553058351,0.2072200721666759,0.21342517048393655,0.20414513123152342,0.21379774288321238,0.19800256722755505,0.2082005744687847,0.20183933327714668,0.21029409710075134,0.20942425635321743,0.21729280991604913,0.19747261676827393,0.19849441653919586,0.20796834376008116,0.22433753647549828,0.20749577683874726,0.20845910669368295,0.21339170062097812,0.21733665333250135,0.20790017579010903
2,0.3544992484665186,0.3348660764356498,0.3373899122626449,0.35543033206669633,0.2695182685144238,0.25286963046749394,0.23571679708593687,0.24568908298322747,0.242854171862203,0.2636648180742692,0.22011600320570987,0.20516011862089378,0.2202498881409689,0.23024401812919473,0.21242950378861764,0.22174132377991038,0.20704347570541556,0.20973531776061224,0.2043297180156079,0.2093362309882227,0.2105099921913719,0.2148507197442961,0.2049445005743821,0.21869495282656465,0.21189297381958738,0.2136802937231244,0.21227156072159742,0.2157074495853754,0.19972595069987023,0.2196009185043573,0.20442242659191748,0.20752247481094743,0.2157390670564092,0.21538144036170326,0.2081915552561365,0.21126361261680732,0.2130922874608051,0.20758302527961983,0.2137402397203245,0.218801576356776,0.20923550949185893,0.22228329837691996,0.2188814489138276,0.2133148811127839,0.20814923918017325,0.20948738341732764,0.20611857043175072,0.21172923996972456,0.20267073849493913,0.21115343649672313,0.20382340800023074,0.20356791417807593,0.2035558931798603,0.20926707069627734,0.2149713656866045,0.2255536001397189,0.20427366915801531,0.20483905046079043
3,0.34010063458661133,0.33622468830492247,0.34654139197577827,0.35596494931538664,0.2592175866956549,0.2544349250253041,0.2582163160249077,0.2545082232385596,0.252640292201908,0.2676931113431378,0.2238110645094785,0.21124301615289626,0.22171458408698785,0.22270479909399213,0.2013890832588355,0.2122641177151241,0.21215885938883874,0.2137108034974358,0.2146204458595512,0.21182129394092175,0.21921999210637724,0.21317081881592462,0.20282474677802872,0.216655437113665,0.20370319828619732,0.21332207650891377,0.2147048773637483,0.20281017901811432,0.2071828482359625,0.2071579920366504,0.21036713733580614,0.20331804442975512,0.21142713425355578,0.2005616229569957,0.211101444285594,0.20521823561574962,0.20552123391462693,0.2046291379767054,0.2008580309967652,0.20393531998017653,0.205096409430005,0.20912511849115364,0.21649518821025016,0.21069535406237347,0.22039198560483722,0.2149150471067837,0.20300707477657268,0.2095184412580624,0.2080834053578589,0.2114630193793259,0.2209927363450628,0.2121680888627372,0.22382697386532127,0.21090173374602214,0.20724165229556393,0.2090654762302679,0.20766059047127475,0.21141557556577442
4,0.34033140212516666,0.35287999252558,0.34529278957548826,0.33341044204569475,0.26443437729330715,0.2647832770577921,0.24071813156880717,0.25919001037519385,0.24955533826171938,0.23549256629063725,0.22015669405025456,0.23040343189188744,0.22421074664493082,0.22759112221777242,0.20745345454446742,0.21446964108298108,0.20909614835566445,0.21211786009147035,0.20895939245994086,0.21663877327771813,0.1965452734053272,0.2100222132878334,0.21128895143856394,0.20553714329808748,0.21136910600319483,0.20723643908605413,0.20970571775000008,0.20953806062872118,0.19885179654678103,0.20950252096403418,0.21520318244685177,0.2091097828471637,0.20395450045416305,0.21085967898999217,0.2036556314108939,0.20744651711999634,0.20854843718779345,0.2062288658124687,0.20512522462396715,0.20608882230241324,0.21659538310014032,0.20567771273399385,0.2045317721142705,0.20402611357369474,0.22018790395823173,0.21298392554174023,0.20706632383784415,0.22018993371078432,0.21767465890000742,0.19873184172642797,0.22147390902678238,0.21013061994957885,0.20898409169688092,0.21541106583594485,0.20368062777642174,0.2043177143929712,0.19977644213983456,0.21712590778876908
5,0.3440814131480506,0.3329886386890793,0.32093860936775537,0.34070599165208054,0.2577913010116895,0.25805386519359,0.2653365336418366,0.25666333357537907,0.27603507800074895,0.24500053355073423,0.2128795121217505,0.2123411654963466,0.21706154765569932,0.21746251846854123,0.2124074749686981,0.21624724429516065,0.19986239253300564,0.2250281017462001,0.20912802025766486,0.19870260576628693,0.2158668250611737,0.21914605417896987,0.20984496668602828,0.21203116427743277,0.21284903535530716,0.2068416887411861,0.21208124901172515,0.20207853842968404,0.2179912338312994,0.2121346551587816,0.21104348167008916,0.20796665875081682,0.214238098597774,0.21023479205979398,0.19891036231432804,0.20075569959327239,0.21072340342442794,0.19791481934831148,0.21263336543985792,0.2102019593268409,0.20885395535321774,0.1990760752382091,0.21997706730865454,0.21476312872231829,0.21457838564708984,0.2201014446295275,0.20700695545470826,0.22122337677677598,0.20869572739344525,0.20620356844706866,0.2145573271745028,0.2091933638158226,0.20376598201280732,0.20580816491999349,0.20991825801989017,0.2042784340203677,0.20415457156338568,0.21277436544646083
6,0.36434563126069003,0.33541054827719885,0.3538222995351417,0.36210126260510106,0.2624937660362171,0.2542552822532857,0.24757248162440287,0.25157257700529045,0.2398218613994865,0.23838916637140511,0.21572627276389525,0.20585658687764896,0.2220133010031106,0.21856129242326267,0.21635128227723432,0.2115927878367476,0.22054392437006412,0.20534357852208415,0.20551890689117344,0.21231048378726722,0.21421268881267225,0.21282280030263329,0.20533375572417223,0.21267151832855144,0.20625101756106945,0.19885166071707017,0.2097908900757581,0.2079494828957801,0.21453527242145273,0.20899733688909763,0.22015406306567975,0.2041128793091335,0.20494901193675116,0.21737788301059233,0.21013484192178752,0.20867067708778872,0.21438989935482314,0.21179247823610317,0.20558410729903887,0.20391194097239335,0.21632466359463592,0.20925273442298012,0.21134686030266495,0.20629680678578266,0.21958849473974956,0.21240996827501696,0.20762952141704832,0.20611624702257814,0.20173212351558595,0.20834023879284877,0.20992941684845146,0.2115497542775191,0.21067695299652311,0.20756178854782842,0.20284193646875404,0.21429420694265439,0.20770639441123037,0.2077550583712006
7,0.34731059951288323,0.3433607523459029,0.3546845254427089,0.34194112643721203,0.26723934099877733,0.25521368150258184,0.2474963361609932,0.25131999948461503,0.23173054159266557,0.25660288565251504,0.21563669720454565,0.21309037489418878,0.2078087969603677,0.2033132983905393,0.21676093848756076,0.20361330729093585,0.21985565669365775,0.21096154004656947,0.2076173208404831,0.21262795681459293,0.21824080803174123,0.21792761886820755,0.20641446129860028,0.21332869488956854,0.21624552843453798,0.21213614145090853,0.21179976821942326,0.2155594342068465,0.21314780438567993,0.21949335855296118,0.20305082356295642,0.21665232512938334,0.20711673263047573,0.20411007781694285,0.21009461397472645,0.2064485605772794,0.20962789432274603,0.20597960791983336,0.20757283528205298,0.2131459533062214,0.2038908018908754,0.20899179946114657,0.21012032922767138,0.2223678016657004,0.21192222466504443,0.20450935287922742,0.21846056891069623,0.20866194013846143,0.21172911643427733,0.21656747462788287,0.2128094440571057,0.21813095986848077,0.2074668873521609,0.20945956803852306,0.21046966282618143,0.21164435341086077,0.21206645377823144,0.20606511807839303
8,0.3416067484431865,0.3450926288742452,0.3431368358843639,0.3458200514532604,0.25973475379944305,0.24335115644450508,0.2621868978977876,0.251727721134602,0.2523227971261592,0.2524113525713502,0.21446758700752352,0.21701999023168872,0.21612083917618397,0.20992685684365534,0.21425025932420566,0.217552314188028,0.2036911913473452,0.2089587128256517,0.21048572534256904,0.2072133216742171,0.2141379967994718,0.20920061840629128,0.20954763299032983,0.22701963001523484,0.21055607396049084,0.20958441111143844,0.22115823831692788,0.20823078516571494,0.20988101137029266,0.20973488575871438,0.21172181214334151,0.21285014959632859,0.1995737144691493,0.21398057810109186,0.2078706540781471,0.208583405902947,0.21273484548840127,0.2116541039355365,0.2172756926841471,0.22389396023819522,0.2081907861198073,0.21594129159064487,0.2077478574859914,0.20837360119205922,0.21581257732965037,0.21546970272431362,0.2085616554644673,0.21412774472770602,0.20882217016275825,0.21388763351632714,0.21029734665356395,0.2041676798239904,0.2138018308120071,0.2081324238787584,0.21004548009138985,0.21997780787146354,0.2154841438819408,0.21579607984474972
9,0.35273845053120423,0.35640108221271843,0.3477721811925649,0.3420809354956432,0.2612148477244359,0.2632901659240236,0.247680529831187,0.25510640644919963,0.25130338597477414,0.2548103069790935,0.21872319560928635,0.2234400682851676,0.22972931010051365,0.2212211649427673,0.21710027040855093,0.2030109088168649,0.2054092274937764,0.2059771297739211,0.22358417483985843,0.2107458207549042,0.21478139247070943,0.20541882422847663,0.20565053508871092,0.2145457852071774,0.21463384232565894,0.21028975641485503,0.20482388103166385,0.21547877028325765,0.20307643910101592,0.2093855564373785,0.2005256913679066,0.2204551021703847,0.2079171776219873,0.20375311848828434,0.20835075010664886,0.20963497066259548,0.21856015400517503,0.1989809150413352,0.21330390766575708,0.20595585821750645,0.21087029160948562,0.21166426111680353,0.2095103754065626,0.21020084960882982,0.2131367968586561,0.20510076808046018,0.2048372299002413,0.20526580003527672,0.20490284364887176,0.20979973864412677,0.2117507716652125,0.21621932426794,0.2172210761998518,0.21527845126873416,0.2010467979122874,0.20448768685931892,0.20733435891917476,0.20588487768274566
10,0.3326951662843247,0.3548458777810472,0.34706397168137126,0.333698992793314,0.24842404432352194,0.2557658325919498,0.2511325927770263,0.24096404897438461,0.26702479510355304,0.2516627557055325,0.2075890718711809,0.21355034526570169,0.21642847836656537,0.21731265054434956,0.21626500098201407,0.22098550955981724,0.20533415809752803,0.2083041084298979,0.21490230945619185,0.20598735363185397,0.21570949129722827,0.20634583050820887,0.20661111128069878,0.21201356648230438,0.20221922424056857,0.20078272408561967,0.21350059094355112,0.20224277247690053,0.20552328349111804,0.20652131763652334,0.20404477570724075,0.21697438269527258,0.21080280557202677,0.20269548865026096,0.21617471930466287,0.2066972953147239,0.20373903432259677,0.21441380242745375,0.2076079650972609,0.21063162259695917,0.20594426565434032,0.21335480581597652,0.21000934907905638,0.20100654624046513,0.2076455692395161,0.21171005140360838,0.21220688309224756,0.20313330193076307,0.21642367472879068,0.20799711896179796,0.21590945302061504,0.21123322871506686,0.20432945335884153,0.21647818051505963,0.2111441523016989,0.20323873416588709,0.2080087405273878,0.2153407570167555
11,0.3591234615823289,0.33746373767262383,0.3399661772789719,0.34191895875268075,0.2361916957036903,0.24866186916501962,0.24103717699738963,0.2531958750662142,0.2560552256810511,0.2352299830416912,0.2335140573774207,0.21882265459895087,0.2059302547359446,0.2195431285013871,0.21469687149453,0.21319748938032598,0.21771501423627687,0.20528682213078947,0.2074072819915322,0.2141012162625179,0.20131615969400407,0.19777385321585453,0.21138421573031965,0.2001433264554575,0.21287231985481372,0.20114725216101256,0.2062144124369116,0.2135501567734807,0.21063452522359918,0.2112502467862343,0.204819238493517,0.2078280847425059,0.20676626573079954,0.21282225225810714,0.2053339775133347,0.21026226660994612,0.2073338185788471,0.20522105130456378,0.21103502409782252,0.20708500497737317,0.20763969828221235,0.22427466470209953,0.2047763338289343,0.21271786569991,0.22082249910333504,0.2073418417256121,0.21249061565383817,0.20786599846585305,0.2062624225835775,0.2042256688644998,0.2109982710334238,0.2131858300841108,0.21536966946253586,0.21002121817397665,0.21548259717183518,0.21296340535251143,0.2114883021735749,0.20496562751104136
12,0.33575746031195974,0.34125088770996653,0.3377993795603672,0.33815773682377864,0.2466576343389633,0.25828726276190994,0.2595052883004723,0.2549338065387683,0.2500567344477781,0.24942525542775293,0.21028087333889336,0.21271833821880115,0.2118815847085152,0.21910481664961132,0.21170304096921835,0.20859457807458817,0.21411394634327652,0.2102141705042352,0.21803044544239203,0.22347737041392318,0.20725012195602155,0.20086768389283016,0.21019895735848762,0.21102186020199223,0.2131241376602617,0.2104850948186974,0.21589351355698017,0.20089203364081812,0.2118060834008469,0.19996441699637885,0.2068707380990498,0.20181493797854552,0.20011437059775758,0.20584274017816934,0.22182692642807852,0.2052016127499373,0.21314885561523633,0.20140976509340064,0.20935804083469037,0.21806445121673904,0.21551201582541019,0.20742162348335236,0.2131423755341607,0.2106828973111393,0.21250669986739784,0.21095671153638051,0.21276585990342303,0.2021233637511532,0.2112926674991118,0.20577963899449106,0.21134340284780184,0.20591812738686205,0.20864701826546914,0.21045948999439204,0.21034405330625094,0.20509279314058315,0.20237850701788962,0.20240407473534458
13,0.3348072537816666,0.35094001784875806,0.33213932828891507,0.3361517970218573,0.25464079912228704,0.24326779009573415,0.27195979706134343,0.24852879241848808,0.24177461590151553,0.24578332902736674,0.22070819118383941,0.2054011911877843,0.21171305363576975,0.23688568324965703,0.20825026890577283,0.2070125677949487,0.20605195597670534,0.21066094684389702,0.20624475141043985,0.21456922464387596,0.20200792027605666,0.20749840830419444,0.2152756943452029,0.21607892698111905,0.21014224218970068,0.21056976435148783,0.2132700013050446,0.20463790543051125,0.20863467927190024,0.21081134829381987,0.21854042570570395,0.20874890425814543,0.20234095268053565,0.20121009775785612,0.2102860563867767,0.20405022032998152,0.20552442941465632,0.2086726769645062,0.2024771166783387,0.2172586467726641,0.20233321026068193,0.20835274203765752,0.20364335796040192,0.20906660021769186,0.20626302069961183,0.21027985623576545,0.20095781674944282,0.2033050414234761,0.2060046215058631,0.21241614870997647,0.21108767004922768,0.20901756743000555,0.2001970254939332,0.2087445325149375,0.20760334711899792,0.2178138087999787,0.2083673064227273,0.2109707806740208
